,Price,Pid,Property_name,Address,Neighboorhood
186,600000,H5589,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,Hopeville Estate Sangotedo Ajah Lagos,Sangotedo
187,2500000,G3876,3 bedroom Flat / Apartment for rent Adeniyi Jones Ikeja Lagos,Off Adeniyi Jones Ikeja Lagos Adeniyi Jones Ikeja Lagos,Ikeja
188,550000,H5586,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,United estate Sangotedo Ajah Lagos,Sangotedo
189,500000,H5584,2 bedroom Flat / Apartment for rent Lawanson Surulere Lagos,off Cole street Lawanson Surulere Lagos,Surulere
190,2500000,H4932,4 bedroom House for rent Allen Avenue Ikeja Lagos,Ladipo Kasumu Allen Avenue Ikeja Lagos,Ikeja
191,900000,H5582,2 bedroom Flat / Apartment for rent Bode Thomas Surulere Lagos,off Babs Animasaun Bode Thomas Surulere Lagos,Surulere
192,350000,H5580,Self Contain for rent Bode Thomas Surulere Lagos,off Babs Animasaun Bode Thomas Surulere Lagos,Surulere
193,7000000,"12,H5579",Flat / Apartment for rent Adeola Odeku Victoria Island Lagos,Adeola Odeku VI Lagos,VI
194,900000,H5577,2 bedroom Flat / Apartment for rent Adelabu Surulere Lagos,Rafiu Williams street Adelabu Surulere Lagos,Surulere
195,1200000,H5576,2 bedroom Flat / Apartment for rent Bode Thomas Surulere Lagos,off Babs Animasaun Bode Thomas Surulere Lagos,Surulere
196,1500000,H5575,3 bedroom Flat / Apartment for rent Bode Thomas Surulere Lagos,off Babs Animasaun Bode Thomas Surulere Lagos,Surulere
197,750000,H5574,2 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,Hopeville Estate Sangotedo Ajah Lagos,Sangotedo
198,400000,H4548,1 bedroom mini flat Flat / Apartment for rent Bajulaiye Shomolu Shomolu Lagos,"Odunlami Street, off Fola Agoro Bajulaiye Shomolu Shomolu Lagos",Shomolu
199,2000000,H5572,1 bedroom mini flat Flat / Apartment for rent Karimu Kotun Victoria Island Lagos,Karimu Kotun VI Lagos,VI
200,1000000,H4825,3 bedroom Flat / Apartment for rent Shomolu Lagos,"Odunlami street, off Fola -Agoro Shomolu Lagos",Shomolu
201,1000000,H5564,3 bedroom Flat / Apartment for rent Kilo-Marsha Surulere Lagos,Kilo Marsha Surulere Lagos,Surulere
202,1100000,H0188,1 bedroom mini flat Flat / Apartment for rent Off Victoria Arobieke Street Lekki Phase 1 Lekki Lagos,SON.. Off Victoria Arobieke Street Lekki Phase 1 Lekki Lagos,Lekki
203,100000000,H5562,Land for rent Off Lekki-Epe Expressway Ajah Lagos,"community road, ajoke coker street Off Lekki Epe Expressway Ajah Lagos",Lekki
204,800000,H0946,2 bedroom Flat / Apartment for rent S.WEST IKOYI Awolowo Road Ikoyi Lagos,"St.Gregory College, Obalende Ikoyi S.WEST IKOYI Awolowo Road Ikoyi Lagos",Obalende
205,1300000,H0256,2 bedroom Flat / Apartment for rent Off Alexander Road Old Ikoyi Ikoyi Lagos,Milverton Road Off Alexander Road Old Ikoyi Ikoyi Lagos,Ikoyi
206,4000000,H1517,5 bedroom Duplex for rent Off Admiralty Way Lekki Phase 1 Lekki Lagos,By Adebisi Ladejobi Close Off Admiralty Way Lekki Phase 1 Lekki Lagos,Lekki
207,3000000,"18,H5561",Commercial Property for rent Shomolu Shomolu Lagos,Morocco Shomolu Shomolu Lagos,Shomolu
208,1500000,H5019,2 bedroom Flat / Apartment for rent Nicon Town Estate Ikate Lekki Lagos,C zone Nicon Town Estate Ikate Lekki Lagos,Lekki
209,300000,H5556,1 bedroom mini flat Flat / Apartment for rent Abule-Oja Yaba Lagos,Close to Unilag road Abule Oja Yaba Lagos,Yaba
210,7000000,H5552,4 bedroom Bungalow for rent Victoria Island Lagos,Elsie Femi Pearse Street VI Lagos,VI
211,2500000,H5547,5 bedroom House for rent GRA Magodo Kosofe/Ikosi Lagos,"Omole phase 2, close to GRA Magodo Kosofe Ikosi Lagos",Kosofe
212,200000,H5545,1 bedroom mini flat Flat / Apartment for rent Akoka Akoka Yaba Lagos,Obadia Akoka Akoka Yaba Lagos,Yaba
213,1500000,H5541,3 bedroom Office Space for rent Lawanson Ojuelegba Surulere Lagos,Lawanson Ojuelegba Surulere Lagos,Surulere
214,650000,H5538,2 bedroom Flat / Apartment for rent off Apapa Road Ebute Metta Yaba Lagos,off Apapa Road Ebute Metta Yaba Lagos,Apapa
215,4000000,H5535,5 bedroom Duplex for rent Adeniyi Jones estate Adeniyi Jones Ikeja Lagos,Adeniyi Jones Adeniyi Jones estate Adeniyi Jones Ikeja Lagos,Ikeja
216,4000000,H5532,4 bedroom House for rent Dolphin Estate Ikoyi Lagos,"Eti osa way, Dolphin Dolphin Estate Ikoyi Lagos",Ikoyi
217,1300000,H5528,3 bedroom Flat / Apartment for rent GRA Magodo Isheri Ojodu Lagos,phase 1 GRA Magodo Isheri Ojodu Lagos,Ojo
218,1500000,G4760,3 bedroom Flat / Apartment for rent Pako Estate Ogudu GRA Ogudu Lagos,"No 5,Malachy close, off Harris Orah crescent, Ogudu, Ojota. Pako Estate Ogudu Gra Ogudu Lagos",Ogudu
219,1200000,G7873,90.0 square meter Commercial Property for rent Alagomeji Yaba Lagos,Alagomeji Alagomeji Yaba Lagos,Yaba
220,4000000,H5526,4 bedroom House for rent Dolphin Estate Ikoyi Lagos,Isale Eko way Dolphin Estate Ikoyi Lagos,Ikoyi
221,5500000,H5523,4 bedroom Duplex for rent Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos,Maryland
222,230000,G9214,Self Contain for rent Onike Yaba Lagos,Onike Onike Yaba Lagos,Yaba
223,2500000,H5517,3 bedroom Flat / Apartment for rent Off Yaba Tech Yaba Lagos,Off Yaba Tech Yaba Lagos,Yaba
224,500000,H5514,2 bedroom Flat / Apartment for rent Mushin Mushin Lagos,itire-mushin road Mushin Mushin Lagos,Mushin
225,6000000,H5513,3 bedroom House for rent Osborne Foreshore Estate Ikoyi Lagos,Kebbi street Osborne Foreshore Estate Ikoyi Lagos,Ikoyi
226,400000,H5511,1 bedroom mini flat Flat / Apartment for rent off Bajulaiye Yaba Lagos,off Bajulaiye Yaba Lagos,Yaba
227,1200000,H5508,1 bedroom mini flat Flat / Apartment for rent Lekki phase one Lekki Phase 1 Lekki Lagos,Off Admiralty Lekki phase one Lekki Phase 1 Lekki Lagos,Lekki
228,850000,H5507,3 bedroom Flat / Apartment for rent Palmgroove Shomolu Lagos,"Olorunkemi street,Pedro Palmgroove Shomolu Lagos",Shomolu
229,3000000,G7893,5 bedroom Duplex for rent Medina Medina Gbagada Lagos,Adeola Street Medina Medina Gbagada Lagos,Gbagada
230,250000,H5498,1 bedroom mini flat Commercial Property for rent Ire Akari Isolo Lagos,Ireakari model market. Ire Akari Isolo Lagos,Isolo
231,750000,H5497,2 bedroom Flat / Apartment for rent Alapere Kosofe/Ikosi Lagos,off Ogunlana street Alapere Kosofe Ikosi Lagos,Alapere
232,300000,H5494,2 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Egbeda Alimosho Lagos,Alimosho
233,2500000,G7891,5 bedroom Duplex for rent Medina Medina Gbagada Lagos,Adeola Street Medina Medina Gbagada Lagos,Gbagada
234,300000,H5493,1 bedroom mini flat Flat / Apartment for rent Akoka Shomolu Shomolu Lagos,Obadia Akoka Shomolu Shomolu Lagos,Shomolu
235,1000000,H5488,3 bedroom Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,Ifako Gbagada Ifako Gbagada Gbagada Lagos,Gbagada
236,1300000,H5486,3 bedroom Flat / Apartment for rent GRA Magodo Isheri Ojodu Lagos,"Omole phase 2, close to phase 1 GRA Magodo Isheri Ojodu Lagos",Ojo
237,1300000,H5483,3 bedroom Flat / Apartment for rent GRA Magodo Isheri Ojodu Lagos,phase 1 GRA Magodo Isheri Ojodu Lagos,Ojo
238,1500000,H5482,3 bedroom Flat / Apartment for rent GRA Magodo-Shangisha Kosofe/Ikosi Lagos,phase 2 GRA Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
239,1000000,H5481,3 bedroom Flat / Apartment for rent Ifako Ifako-gbagada Gbagada Lagos,Taodak Estate Ifako Ifako Gbagada Gbagada Lagos,Gbagada
240,84000,H5479,Shop for rent Shomolu Shomolu Lagos,close to Fola Agoro Shomolu Shomolu Lagos,Shomolu
241,900000,H5475,2 bedroom Flat / Apartment for rent Ogudu Kosofe Kosofe/Ikosi Lagos,Ogudu GRA Ogudu Kosofe Kosofe Ikosi Lagos,Ogudu
242,1300000,H5474,3 bedroom Flat / Apartment for rent Ogudu Kosofe Kosofe/Ikosi Lagos,Ogudu Ogudu Kosofe Kosofe Ikosi Lagos,Ogudu
243,1000000,H3594,3 bedroom Flat / Apartment for rent Gbagada phase I Phase 1 Gbagada Lagos,Gbagada phase I Gbagada phase I Phase 1 Gbagada Lagos,Gbagada
244,500000,H4777,2 bedroom Flat / Apartment for rent Onipanu Ilupeju Lagos,Onipanu Onipanu Ilupeju Lagos,Ilupeju
245,170000,H4807,Self Contain for rent Onipanu Ilupeju Lagos,Onipanu Onipanu Ilupeju Lagos,Ilupeju
246,1500000,H0555,3 bedroom Duplex for rent Onipanu Shomolu Lagos,"Off Durosimi street, somolu Onipanu Shomolu Lagos",Shomolu
247,1100000,G9946,3 bedroom Flat / Apartment for rent Folagoro Shomolu Shomolu Lagos,Olaosebikan street Folagoro Shomolu Shomolu Lagos,Shomolu
248,300000,H4792,1 bedroom mini flat Flat / Apartment for rent Onipanu Ilupeju Lagos,Onipanu Onipanu Ilupeju Lagos,Ilupeju
249,3000000,D8956,4 bedroom Duplex for rent Iroko Awe Ilasan Ikate Lekki Lagos,"Hon. Ajayi Alaba street, Iroko Awe Ilasan Ikate Lekki Lagos",Lekki
250,1300000,H4815,3 bedroom Flat / Apartment for rent Alagomeji Alagomeji Yaba Lagos,Alagomeji Alagomeji Alagomeji Yaba Lagos,Yaba
251,1000000,H4820,3 bedroom Flat / Apartment for rent Alagomeji Alagomeji Yaba Lagos,Alagomeji Alagomeji Alagomeji Yaba Lagos,Yaba
252,750000,H5162,2 bedroom Flat / Apartment for rent Yaba Sabo Yaba Lagos,Yaba Yaba Sabo Yaba Lagos,Yaba
253,350000,H5469,1 bedroom mini flat Flat / Apartment for rent Marjek frist gate Sangotedo Ajah Lagos,Bashorun Estate Marjek frist gate Sangotedo Ajah Lagos,Sangotedo
254,4000000,H5468,4 bedroom Duplex for rent idado estate Idado Lekki Lagos,idado idado estate Idado Lekki Lagos,Lekki
255,950000,H5463,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,United estate Sangotedo Ajah Lagos,Sangotedo
256,450000,E7901,2 bedroom Flat / Apartment for rent Berger Ojodu Lagos,Adebowale street Berger Ojodu Lagos,Ojo
257,1300000,H5456,3 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Modupe estate akoka Akoka Yaba Lagos,Yaba
258,300000,H5454,Self Contain for rent Abule-Oja Yaba Lagos,close to unilag Abule Oja Yaba Lagos,Yaba
259,1500000,H5453,3 bedroom Flat / Apartment for rent Off Toyin street Toyin street Ikeja Lagos,Ikeja Off Toyin street Toyin Street Ikeja Lagos,Ikeja
260,350000,"170,F2645",170.0 square meter Commercial Property for rent Coker Road Shasha Alimosho Lagos,"ALONG COKER ROAD , SHASHA AIRFORCE BARRACKS Coker Road Shasha Alimosho Lagos",Alimosho
261,1000000,H5444,2 bedroom Flat / Apartment for rent Iwaya Onike Yaba Lagos,Pedro Iwaya Onike Yaba Lagos,Yaba
262,1400000,"90,H5442",3 bedroom Flat / Apartment for rent Medina Medina Gbagada Lagos,Zainab Street Medina Medina Gbagada Lagos,Gbagada
263,300000,H5441,Self Contain for rent Abule-Oja Yaba Lagos,Ajayi Abule Oja Yaba Lagos,Yaba
264,1000000,H5439,2 bedroom Flat / Apartment for rent Josodat Estate Soluyi Gbagada Lagos,Josodat Estate Josodat Estate Soluyi Gbagada Lagos,Gbagada
265,700000,H5424,4 bedroom Flat / Apartment for rent Olowoira Magodo Isheri Ojodu Lagos,Akinwunmi street Olowoira Magodo Isheri Ojodu Lagos,Ojo
266,1200000,H0490,3 bedroom Flat / Apartment for rent Magodo Kosofe/Ikosi Lagos,Phase I Magodo Kosofe Ikosi Lagos,Kosofe
267,800000,H0493,3 bedroom Flat / Apartment for rent Magodo Isheri Ojodu Lagos,Obafemi Omowaiye street Magodo Isheri Ojodu Lagos,Ojo
268,850000,H5057,2 bedroom Flat / Apartment for rent Sawmill Ifako-gbagada Gbagada Lagos,Kiniufa Sawmill Ifako Gbagada Gbagada Lagos,Gbagada
269,450000,H0693,1 bedroom mini flat Flat / Apartment for rent Alapere estate Alapere Kosofe/Ikosi Lagos,Alapere estate Alapere estate Alapere Kosofe Ikosi Lagos,Alapere
270,450000,H0822,1 bedroom mini flat Flat / Apartment for rent Alapere Kosofe/Ikosi Lagos,Alapere Estate Alapere Kosofe Ikosi Lagos,Alapere
271,1300000,H4975,3 bedroom Flat / Apartment for rent Yetunde Brown Ifako-gbagada Gbagada Lagos,Yetunde Brown Yetunde Brown Ifako Gbagada Gbagada Lagos,Gbagada
272,1500000,H1928,3 bedroom Duplex for rent Omole phase 2 Ogba Lagos,Somide odujinri Omole Phase 2 Ogba Lagos,Ogba
273,1000000,H4046,3 bedroom Flat / Apartment for rent Magodo GRA PHASE 1 Magodo Kosofe/Ikosi Lagos,Unilag Estate Magodo GRA PHASE 1 Magodo Kosofe Ikosi Lagos,Kosofe
274,1200000,H5436,"2 bedroom Flat / Apartment for rent Beside World Oil filling station , Ilasan Jakande Lekki Lagos","ILASAN Beside World Oil filling station , Ilasan Jakande Lekki Lagos",Lekki
275,750000,H4740,2 bedroom Flat / Apartment for rent Magodo Isheri Ojodu Lagos,Unilag Estate Magodo Isheri Ojodu Lagos,Ojo
276,3000000,H5435,3 bedroom Flat / Apartment for rent Opebi Ikeja Lagos,Awuse Estate Opebi Ikeja Lagos,Ikeja
277,400000,H5434,3 bedroom Flat / Apartment for rent ibeshe road Ebute Ikorodu Lagos,Blessing estate ibeshe road Ebute Ikorodu Lagos,Ikorodu
278,1200000,H5432,2 bedroom Duplex for rent IKATE Ikate Lekki Lagos,IKATE IKATE Ikate Lekki Lagos,Lekki
279,700000,H4252,2 bedroom Flat / Apartment for rent Behind Ojodu LCDA Oke-Ira Ogba Lagos,Kayode Joseph Street Behind Ojodu LCDA Oke Ira Ogba Lagos,Ojo
280,650000,H4280,3 bedroom Flat / Apartment for rent Behind Ojodu LCDA Ajayi road Ogba Lagos,Kayode Joseph Street Behind Ojodu LCDA Ajayi Road Ogba Lagos,Ojo
281,450000,H5430,2 bedroom Flat / Apartment for rent mile12 Ikorodu Ikorodu Lagos,Waybridge before irawo mile12 Ikorodu Ikorodu Lagos,Ikorodu
282,2500000,H5426,3 bedroom Duplex for rent Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo Shangisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
283,500000,H5425,2 bedroom Flat / Apartment for rent Magodo Isheri Ojodu Lagos,Godwill Estate Magodo Isheri Ojodu Lagos,Ojo
284,2500000,H5419,Bungalow for rent Abule-Ijesha Yaba Lagos,morroco Abule Ijesha Yaba Lagos,Yaba
285,600000,H5418,2 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Community road Akoka Yaba Lagos,Yaba
286,700000,H5407,2 bedroom Flat / Apartment for rent Community road Okota Lagos,GreenField Community Road Okota Lagos,Okota
287,16000000,H5406,3 bedroom Flat / Apartment for rent Banana Island Ikoyi Lagos,Bella Vista Banana Island Ikoyi Lagos,Ikoyi
288,450000,H1223,2 bedroom Flat / Apartment for rent Bucknor Isolo Lagos,Maria Okor street off Ailegun rd Bucknor Isolo Lagos,Isolo
289,480000,F3112,2 bedroom Flat / Apartment for rent Bucknor Isolo Lagos,"Anglican Church Street, behind Saint Augustine, FunshoOgini B/Stop Bucknor Isolo Lagos",Isolo
290,450000,G6934,2 bedroom Flat / Apartment for rent Bucknor Isolo Lagos,"BODE SODIYA STR, OFF TIJANI SALAKO Bucknor Isolo Lagos",Isolo
291,550000,G6933,3 bedroom Flat / Apartment for rent Bucknor Isolo Lagos,"BODE SODIYA STREET, OFF TIJANI SALAKO Bucknor Isolo Lagos",Isolo
292,7500000,H5404,4 bedroom Duplex for rent Ajah Thomas estate Ajah Lagos,Ajah Ajah Thomas Estate Ajah Lagos,Ajah
293,2000000,G9327,2 bedroom Flat / Apartment for rent Lekki Lagos,Lekki Right Handside Lekki Lagos,Lekki
294,800000,H5402,3 bedroom Flat / Apartment for rent Isheri Egbe/Idimu Lagos,Isheri north GRA Isheri Egbe Idimu Lagos,Idimu
295,6000000,H5399,Commercial Property for rent Omole phase 1 Ogba Lagos,Akiode bus stop. Opposite Omole Estate gate Omole Phase 1 Ogba Lagos,Ogba
296,350000,H5398,2 bedroom Flat / Apartment for rent Abijo Ajah Lagos,Abijo GRA Abijo Ajah Lagos,Ajah
297,550000,H5397,3 bedroom Flat / Apartment for rent Isheri Egbe/Idimu Lagos,Yob Avenue Isheri north GRA Isheri Egbe Idimu Lagos,Idimu
298,600000,H5396,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,opposite Crown Estate Sangotedo Ajah Lagos,Sangotedo
299,900000,H5395,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,Ocean Palm Estate Sangotedo Ajah Lagos,Sangotedo
300,800000,H5393,3 bedroom Flat / Apartment for rent Sangotedo Ajah Lagos,Sangotedo Sangotedo Ajah Lagos,Sangotedo
301,200000,H5392,Self Contain for rent Oke-Afa Isolo Lagos,oke afa Oke Afa Isolo Lagos,Isolo
302,2500000,H5389,3 bedroom Flat / Apartment for rent Adeniran Ogunsanya Surulere Lagos,off Adeniran Ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere
303,4500000,G5626,3 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,Oniru Lekki Phase 1 Lekki Lagos,Lekki
304,18000000,H5386,5 bedroom Commercial Property for rent BIshop Oluwole Ahmadu Bello Way Victoria Island Lagos,31A OJU OLOBUN STREET BIshop Oluwole Ahmadu Bello Way VI Lagos,VI
305,3800000,G6910,4 bedroom Duplex for rent Ikate Lekki Lagos,Romay Garden Estate Ikate Lekki Lagos,Lekki
306,300000,"15,G5958",Office Space for rent Lagos Island Lagos Island Lagos,Sura Complex Lagos-Island Lagos-Island Lagos,Lagos-Island
307,5000000,G4323,3 bedroom Flat / Apartment for rent Adeola Odeku Victoria Island Lagos,Oju Olobun Adeola Odeku VI Lagos,VI
308,800000,H5385,3 bedroom Flat / Apartment for rent Ado Ajah Lagos,Ado Ado Ajah Lagos,Ajah
309,2200000,H5383,5 bedroom Duplex for rent Ado Ajah Lagos,Ado Ado Ajah Lagos,Ajah
310,1500000,H5382,4 bedroom House for rent Ado Ajah Lagos,Ado Ado Ajah Lagos,Ajah
311,3000000,H5381,3 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,Lekki Lekki Phase 1 Lekki Lagos,Lekki
312,3000000,H5380,4 bedroom Duplex for rent chevron Lekki Lagos,C9 unit 5 Chevron Lekki Lagos,Lekki
313,1300000,H5379,4 bedroom House for rent Ado Ajah Lagos,Ado Ado Ajah Lagos,Ajah
314,1200000,H5377,3 bedroom Flat / Apartment for rent Ado Ajah Lagos,Ado Ado Ajah Lagos,Ajah
315,450000,H5375,3 bedroom Office Space for rent Agege Road Cement Agege Lagos,Agege Road Cement Agege Lagos,Agege
316,1500000,H5374,1 bedroom mini flat Flat / Apartment for rent Mobolaji Bank Anthony Way Ikeja Lagos,Shonibare Estate Mobolaji Bank Anthony Way Ikeja Lagos,Ikeja
317,900000,H5372,"2 bedroom Flat / Apartment for rent Off, Ishaga idi- Araba Surulere Lagos","Off, Ishaga Idi Araba Surulere Lagos",Surulere
318,2000000,H5370,3 bedroom Flat / Apartment for rent Arowojobe Estate Maryland Lagos,Okey Okeke Drive Arowojobe Estate Maryland Lagos,Maryland
319,180000,H5369,Shop for rent Cement Cement Agege Lagos,Cement Cement Agege Lagos,Agege
320,6000000,H3540,3 bedroom Flat / Apartment for rent Admiralty way Lekki Phase 1 Lekki Lagos,Itumo Ogbonna Street Admiralty way Lekki Phase 1 Lekki Lagos,Lekki
321,5000000,H5366,3 bedroom Flat / Apartment for rent Victoria Island Extension Victoria Island Lagos,Oniru VI Extension VI Lagos,VI
322,500000,H5364,2 bedroom Flat / Apartment for rent Off church street Alapere Kosofe/Ikosi Lagos,Oguntifa street Alapere Off church street Alapere Kosofe Ikosi Lagos,Alapere
323,11000000,H5363,4 bedroom Duplex for rent Parkview Estate Ikoyi Lagos,Tony Eromosele Parkview Estate Ikoyi Lagos,Ikoyi
324,15000000,H5361,4 bedroom Duplex for rent Banana Island Ikoyi Lagos,Ikoyi Banana Island Ikoyi Lagos,Ikoyi
325,350000,H5360,1 bedroom mini flat Flat / Apartment for rent Ikosi-Ketu Kosofe/Ikosi Lagos,Ikosi Ikosi Ketu Kosofe Ikosi Lagos,Ikosi
326,3500000,D4514,"5 bedroom Duplex for rent by Shoprite, Oniru Lekki Phase 1 Lekki Lagos","Landbridge Avenue by Shoprite, Oniru Lekki Phase 1 Lekki Lagos",Lekki
327,25000,H0705,Office Space for rent Alagomeji Yaba Lagos, Olonode street Alagomeji Yaba Lagos,Yaba
328,800000,H5358,2 bedroom Flat / Apartment for rent Ogudu Ogudu Lagos,Barracks Estate Ogudu Ogudu Lagos,Ogudu
329,1200000,E7742,2 bedroom Flat / Apartment for rent Oregun Ikeja Lagos,Jully estate Oregun Ikeja Lagos,Ikeja
330,2000000,H5357,2 bedroom Flat / Apartment for rent ONIRU/ VI Lekki Phase 1 Lekki Lagos,PALACE ROAD ONIRU/ VI Lekki Phase 1 Lekki Lagos,VI
331,3000000,H2308,5 bedroom Duplex for rent V.G.C Lekki Lagos,Manor Gardens Estate V.g.c Lekki Lagos,Lekki
332,500000,H5353,3 bedroom Flat / Apartment for rent Agege Lagos,Agege Lagos,Agege
333,6000000,G4321,3 bedroom Flat / Apartment for rent Adeola Odeku Victoria Island Lagos,Idejo Street Adeola Odeku VI Lagos,VI
334,800000,H5352,"3 bedroom Flat / Apartment for rent CBN estate ii satellite town, lagos Amuwo Odofin Amuwo Odofin Lagos","CBN Estate II, Alakija, Satellite Town CBN estate ii satellite town, lagos Amuwo-Odofin Amuwo-Odofin Lagos",Amuwo-Odofin
335,2500000,H0747,1 bedroom mini flat Office Space for rent Lekki Phase 1 Lekki Lagos,Admiralty Way Lekki Phase 1 Lekki Lagos,Lekki
336,35000,H3425,2 bedroom Office Space for rent Beside FRSC Building Berger Ojodu Lagos,Akinsanya Street Beside FRSC Building Berger Ojodu Lagos,Ojo
337,8000000,H5350,4 bedroom Duplex for rent Osborne Foreshore Estate Ikoyi Lagos,Osbourne 2 Osborne Foreshore Estate Ikoyi Lagos,Ikoyi
338,1500000,H5347,2 bedroom Flat / Apartment for rent Alagomeji Yaba Lagos,Alagomeji Alagomeji Yaba Lagos,Yaba
339,900000,H5346,2 bedroom Flat / Apartment for rent Bode Thomas Surulere Lagos,Bode Thomas Bode Thomas Surulere Lagos,Surulere
340,35000,H5345,3 bedroom Flat / Apartment for rent Osborne Foreshore Estate Ikoyi Lagos,"7th Street, Victoria's place, Osborne Estate Phase 1, Ikoyi, Lagos Osborne Foreshore Estate Ikoyi Lagos",Ikoyi
341,550000,H5343,2 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
342,250000,H5342,1 bedroom mini flat Flat / Apartment for rent Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
343,500000,H5339,Self Contain for rent Abule-Oja Yaba Lagos,Abule -Oja Abule Oja Yaba Lagos,Yaba
344,1300000,H0942,3 bedroom Duplex for rent Ajah Lekki Gardens estate Ajah Lagos,"Canaan street, Ajah Ajah Lekki Gardens Estate Ajah Lagos",Ajah
345,2000000,H3037,5 bedroom Duplex for rent General Paint Bus Stop Off Lekki-Epe Expressway Ajah Lagos,Lekki Gardens Phase 4 General Paint Bus Stop Off Lekki Epe Expressway Ajah Lagos,Lekki
346,2000000,H5336,4 bedroom Duplex for rent Magodo-Shangisha Kosofe/Ikosi Lagos,Shofela Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
347,350000,H5335,1 bedroom mini flat Flat / Apartment for rent Ikosi-Ketu Kosofe/Ikosi Lagos,ikosi Ikosi Ketu Kosofe Ikosi Lagos,Ikosi
348,800000,H5334,3 bedroom Flat / Apartment for rent Pen cinema LSDPC estate Agege Lagos,Agege - ogba Pen cinema Lsdpc Estate Agege Lagos,Agege
349,600000,H5333,2 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
350,800000,H5332,2 bedroom Flat / Apartment for rent Ogudu Ogudu Lagos,Barrack estate Ogudu Ogudu Lagos,Ogudu
