,Price,Pid,Property_name,Address,Neighboorhood
194,400000,H4500,600.0 square meter Land for sale Eleko Free Trade Zone Ibeju-Lekki Lagos,Akodo Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
195,1800000,H4720,600.0 square meter Land for sale Eleko Free Trade Zone Ibeju-Lekki Lagos,Akodo Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
196,120000000,H5004,5 bedroom Duplex for sale Omole phase 1 Ogba Lagos,Longe Estate Omole Phase 1 Ogba Lagos,Ogba
197,70000000,H5008,5 bedroom Duplex for sale Wempco road Ogba Lagos,Adeniji Estate Wempco Road Ogba Lagos,Ogba
198,60000000,H5355,4 bedroom Duplex for sale by Salvation Opebi Ikeja Lagos,Church street by Salvation Opebi Ikeja Lagos,Ikeja
199,15300000,F7073,600.0 square meter Land for sale Okun-Ajah Abraham adesanya estate Ajah Lagos,Off Lekki Scheme 2 Okun-Ajah Abraham Adesanya Estate Ajah Lagos,Lekki
200,320000000,H5338,4 bedroom Duplex for sale Allen Avenue Ikeja Lagos,Nikky Africana Allen Avenue Ikeja Lagos,Ikeja
201,55000000,H5329,3 bedroom Duplex for sale Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
202,27000000,H5318,3 bedroom Flat / Apartment for sale Adewoyin Street Area Ejigbo Ejigbo Lagos," Bella Street, off Adewoyin By Orilowo Estate, Ejigbo Adewoyin Street Area Ejigbo Ejigbo Lagos",Ejigbo
203,30000000,H5314,4 bedroom Duplex for sale Ilamose Estate Area Ejigbo Ejigbo Lagos,"Yusuf Off Binta School, EJIGBO Lagos Ilamose Estate Area Ejigbo Ejigbo Lagos",Ejigbo
204,75000000,H5309,5 bedroom Duplex for sale Lekki County Homes Ikota Lekki Lagos,"Lekki County Homes, Mega Chicken Lagos Lekki County Homes Ikota Lekki Lagos",Lekki
205,48000000,F8519,4 bedroom Duplex for sale chevron Lekki Lagos,Orchid road Chevron Lekki Lagos,Lekki
206,25000000,H5307,Land for sale Obafemi Awolowo Way Ikeja Lagos, Obafemi Awolowo way Ikeja Obafemi Awolowo Way Ikeja Lagos,Ikeja
207,25000000,H5304,2 bedroom Flat / Apartment for sale Ikota Estate Ikota Lekki Lagos,Ikota estate Ikota Estate Ikota Lekki Lagos,Lekki
208,55000000,H2705,4 bedroom Duplex for sale Agungi Agungi Lekki Lagos,Fatai kafo Agungi Agungi Lekki Lagos,Lekki
209,55000000,H5078,4 bedroom Duplex for sale Osapa Osapa london Lekki Lagos,Association Osapa Osapa London Lekki Lagos,Lekki
210,1800000,"N0,11232,H5294",600.0 square meter Land for sale Free Trade Zone Free Trade Zone Ibeju-Lekki Lagos,Aiyeteju Town Free Trade Zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
211,4000000,H5288,600.0 square meter Land for sale Orimedu Akodo Ise Ibeju-Lekki Lagos,Ibeju Orimedu Akodo Ise Ibeju-Lekki Lagos,Ibeju-Lekki
212,40000000,H5271,5 bedroom Duplex for sale Ijede Ikorodu Lagos,Ginti Ijede Ikorodu Lagos,Ikorodu
213,30000000,G9349,5 bedroom Duplex for sale Isheri North Ojodu Lagos,Isheri North Isheri North Ojodu Lagos,Ojo
214,20000000,H5267,House for sale St Finbarrs Road Akoka Yaba Lagos,Back of Chemist bus stop St Finbarrs Road Akoka Yaba Lagos,Yaba
215,17000000,"10,H5266",10 bedroom Bungalow for sale Apata Onipanu Shomolu Lagos,Shomolu Apata Onipanu Shomolu Lagos,Shomolu
216,85000000,H2327,3 bedroom Flat / Apartment for sale Off Ligali Ayorinde Ligali Ayorinde Victoria Island Lagos,Vi Extension Off Ligali Ayorinde Ligali Ayorinde VI Lagos,VI
217,40000000,G9715,3 bedroom Duplex for sale Lekki Palm City Estate VGC Ajah Lagos,Lekki Palm City Estate Lekki Palm City Estate Vgc Ajah Lagos,Lekki
218,1350000,G9003,5 bedroom House for sale Accra Banana Island Ikoyi Lagos,TRASACCO VALLEY ESTATES Accra Banana Island Ikoyi Lagos,Ikoyi
219,65000000,G8878,3 bedroom Duplex for sale Nicon Town Ikate Lekki Lagos,Nicon Town Nicon Town Ikate Lekki Lagos,Lekki
220,5500000,G9458,720.0 square meter Land for sale Sangotedo Ajah Lagos,Back of Local Government Secretariat Sangotedo Ajah Lagos,Sangotedo
221,1500000,"4000,G8973",5 bedroom House for sale Accra Banana Island Ikoyi Lagos,TRASACCO VALLEY ESTATES Accra Banana Island Ikoyi Lagos,Ikoyi
222,70000000,G8887,4 bedroom Duplex for sale Elegushi Ikate Lekki Lagos,Beside House on Rock Church. Elegushi Ikate Lekki Lagos,Lekki
223,75000000,G8796,3 bedroom Flat / Apartment for sale Oniru Estate Victoria Island Extension Victoria Island Lagos,Oniru Estate Oniru Estate VI Extension VI Lagos,VI
224,85000000,G6623,5 bedroom Duplex for sale Chevron chevron Lekki Lagos, Chevron Alternative Route Chevron Chevron Lekki Lagos,Lekki
225,60000000,"24,G6544",4 bedroom Duplex for sale Orchid Road chevron Lekki Lagos,Orchid Road Orchid Road Chevron Lekki Lagos,Lekki
226,90000000,G8851,4 bedroom Duplex for sale Niccon Town Ikate Lekki Lagos,Beside SPAR Shopping Mall Niccon Town Ikate Lekki Lagos,Lekki
227,280000,G6303,"3 bedroom Duplex for sale Accra , Behind West Hill Mall Lekki Phase 1 Lekki Lagos","Fortune City, Accra , Behind West Hill Mall Lekki Phase 1 Lekki Lagos",Lekki
228,23000000,E6287,900.0 square meter Land for sale Mayfair Gardens Lekki- Peninsula Awoyaya Ajah Lagos,Close 27 Mayfair Gardens Lekki- Peninsula Awoyaya Ajah Lagos,Lekki
229,36000000,G3669,3 bedroom Duplex for sale Orchid Hotel Road Chevron chevron Lekki Lagos,Victoria Crest Orchid Hotel Road Chevron Chevron Lekki Lagos,Lekki
230,13000000,E9235,445.0 square meter Land for sale Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Opposite Abraham Adesanya Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki
231,18360000,E6272,408.0 square meter Land for sale Lekki County Homes Ikota Lekki Lagos,Lekki County Homes Lekki County Homes Ikota Lekki Lagos,Lekki
232,20000000,"800,F5991",800.0 square meter Land for sale Around Ajah Roundabout VGC Ajah Lagos,Lekki Palm City Estate. Around Ajah Roundabout Vgc Ajah Lagos,Lekki
233,16000000,E6246,1000.0 square meter Land for sale Ajah VGC Ajah Lagos,Lekki Palm City Estate. Ajah Vgc Ajah Lagos,Lekki
234,25000000,E8876,3 bedroom Flat / Apartment for sale Lekki Free Trade Zone Lakowe Ajah Lagos,Kajola Lekki Free Trade Zone Lakowe Ajah Lagos,Lekki
235,50000000,"660,F7406",660.0 square meter Land for sale Lekki Peninsula Off Lekki-Epe Expressway Ajah Lagos,Royal Gardens Estate. Lekki Peninsula Off Lekki Epe Expressway Ajah Lagos,Lekki
236,100000000,E9233,1400.0 square meter Land for sale Tipper Garage chevron Lekki Lagos,By 2nd Toll-gate Tipper Garage Chevron Lekki Lagos,Lekki
237,50000000,H5263,6 bedroom Duplex for sale Badore Badore Ajah Lagos,Badore Badore Badore Ajah Lagos,Ajah
238,25000000,H5262,4 bedroom Duplex for sale Lekki Gardens Lekki Gardens estate Ajah Lagos,Lekki Gardens Lekki Gardens Lekki Gardens Estate Ajah Lagos,Lekki
239,65000000,H5261,7 bedroom Duplex for sale Royal view Estate Ikota Lekki Lagos,Road 5 Royal view Estate Ikota Lekki Lagos,Lekki
240,15000000,H5257,400.0 square meter Bungalow for sale Off ljesha Ijesha Surulere Lagos,Off ljesha Off ljesha Ijesha Surulere Lagos,Surulere
241,40000000,H5256,Flat / Apartment for sale Gerard road Ikoyi Lagos,Glover Road Gerard Road Ikoyi Lagos,Ikoyi
242,500000000,H5255,1000.0 square meter Commercial Property for sale Ademola Adetokunbo Victoria Island Lagos,Savage Street Ademola Adetokunbo VI Lagos,VI
243,30000000,H5252,4 bedroom House for sale Isheri North Ojodu Lagos,Harmony Estate Isheri North Ojodu Lagos,Ojo
244,90000000,H5241,4 bedroom Duplex for sale Opebi Ikeja Lagos,Opebi Opebi Ikeja Lagos,Ikeja
245,10000000,"370,55,75,H5233",370.0 square meter Land for sale Mafoluku Mafoluku Oshodi Lagos,Eyinogun street Mafoluku Mafoluku Oshodi Lagos,Oshodi
246,55000000,H5232,Land for sale festac Festac Amuwo Odofin Lagos,7th Avenue festac Festac Amuwo-Odofin Lagos,Amuwo-Odofin
247,250000000,H5230,10 bedroom Duplex for sale festac Festac Amuwo Odofin Lagos,festac festac Festac Amuwo-Odofin Lagos,Amuwo-Odofin
248,32000000,H5220,7 bedroom House for sale Ajara Aganmathen Badagry Badagry Lagos,Seda Close Ajara Aganmathen Badagry Badagry Lagos,Badagry
249,250000000,"900,H5214",4 bedroom Duplex for sale Along Adeniyi Jones Ikeja Lagos,Avenue Along Adeniyi Jones Ikeja Lagos,Ikeja
250,550000,H5211,600.0 square meter Land for sale Ibeju-Lekki Lagos,"2 Minute From La Campaign Tropicana Resort, Ibeju-Lekki, Lagos Ibeju-Lekki Lagos",Ibeju-Lekki
251,2500000000,H5206,10 bedroom Commercial Property for sale Chevy View Estate chevron Lekki Lagos,Awosika Street Chevy View Estate Chevron Lekki Lagos,Lekki
252,60000000,H5201,House for sale Ladipo Shogunle Oshodi Lagos,African church Str Ladipo Shogunle Oshodi Lagos,Oshodi
253,50000000,H5198,House for sale Off akinbaye street Osolo way Isolo Lagos,Ebere Off akinbaye street Osolo Way Isolo Lagos,Isolo
254,6000000,H2741,2 bedroom Flat / Apartment for sale Ikorodu Ikorodu Lagos,"Ifeoluwa street, igbosoro Ikorodu Ikorodu Lagos",Ikorodu
255,120000000,H5196,5 bedroom Duplex for sale Lekki County Homes Ikota Lekki Lagos,Megamound Estate Lekki County Homes Ikota Lekki Lagos,Lekki
256,40000000,F7364,554.25 square meter Land for sale Ifako-gbagada Gbagada Lagos,Olabisi Osho Street Ifako Gbagada Gbagada Lagos,Gbagada
257,3150000,H5189,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,"Close proximity to the lekki Free Trade Zone, Ibeju-Lekki Free Trade Zone Ibeju-Lekki Lagos",Ibeju-Lekki
258,4500000,H5188,600.0 square meter Land for sale Ibeju-Lekki Lagos,Awoyaya By Mayfair Gardens Ibeju-Lekki Ibeju-Lekki Lagos,Ibeju-Lekki
259,4800000,H5187,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,"OTULU VILLAGE, LEKKI FREE TRADE ZONE, IBEJU-LEKKI Free Trade Zone Ibeju-Lekki Lagos",VI
260,8500000,H5186,600.0 square meter Land for sale Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju-Lekki Lagos,Ibeju-Lekki
261,4800000,H5185,600.0 square meter Land for sale Ibeju-Lekki Lagos,"ELUJU, IBEJU-LEKKI Ibeju-Lekki Lagos",Ibeju-Lekki
262,1500000,H5184,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki Elerangbe Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
263,5000000,G4856,600.0 square meter Land for sale oshoroko Free Trade Zone Ibeju-Lekki Lagos,7mins drive from lekki free trade zone oshoroko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
264,23000000,H4758,3 bedroom House for sale Abraham adesanya estate Ajah Lagos,Abraham Adesanya Estate Ajah Lagos Abraham Adesanya Estate Ajah Lagos,Ajah
265,140000000,H5179,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos," Admiralty ROAD, Lekki Phase1, Lagos. Lekki Phase 1 Lekki Lagos",Lekki
266,300000000,H5175,5 bedroom Duplex for sale Ligali Ayorinde Victoria Island Lagos,etim iyang crescent Ligali Ayorinde VI Lagos,VI
267,2000000000,H5174,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,Victoria extension VI Extension VI Lagos,VI
268,250000000,H5166,5 bedroom Duplex for sale Chevron Drive chevron Lekki Lagos,Carlton Gate Estate Chevron Drive Chevron Lekki Lagos,Lekki
269,7000000,H5165,648.0 square meter Land for sale Okun-Ajah Off Lekki-Epe Expressway Ajah Lagos,Adeyemi Agoro Street Okun-Ajah Off Lekki Epe Expressway Ajah Lagos,Ajah
270,7000000,F5984,2 bedroom Flat / Apartment for sale Baruwa Baruwa Ipaja Lagos,Iya mushin street Baruwa Baruwa Ipaja Lagos,Ipaja
271,8000000,F7906,4 bedroom Flat / Apartment for sale Command road Ipaja Ipaja Lagos,"Ola Estate, command road Command road Ipaja Ipaja Lagos",Ipaja
272,70000000,F5988,9 bedroom Duplex for sale Obadore Egbeda Alimosho Lagos,Kehinde Adebayo street Obadore Egbeda Alimosho Lagos,Alimosho
273,15000000,F8006,8 bedroom Flat / Apartment for sale Ayobo Ayobo Ipaja Lagos,Royal hotel street Ayobo Ayobo Ipaja Lagos,Ipaja
274,40000000,H1016,36.36 square meter Land for sale Lasu express way Isheri Egbe/Idimu Lagos,Express way Lasu express way Isheri Egbe Idimu Lagos,Idimu
275,15000000,H2157,10 bedroom Flat / Apartment for sale Baruwa Baruwa Ipaja Lagos,Unique estate Baruwa Baruwa Ipaja Lagos,Ipaja
276,35000000,H5153,5 bedroom Duplex for sale Unity Estate Egbeda Alimosho Lagos,New generation street Unity Estate Egbeda Alimosho Lagos,Alimosho
277,5500000,H5152,3 bedroom Flat / Apartment for sale Abesan estate Ipaja Ipaja Lagos,2nd avenue Abesan estate Ipaja Ipaja Lagos,Ipaja
278,85000000,F3980,5 bedroom Duplex for sale Ado Road Ado Ajah Lagos,Ado Road Ado Road Ado Ajah Lagos,Ajah
279,43000000,F7417,4 bedroom Duplex for sale Ikota Villa Estate Ikota Lekki Lagos,Westend Ikota Villa Estate Ikota Lekki Lagos,Lekki
280,70000000,F5997,3 bedroom Flat / Apartment for sale Oniru Victoria Island Extension Victoria Island Lagos,Oniru Estate Oniru VI Extension VI Lagos,VI
281,1500000,G8869,5 bedroom House for sale Accra Banana Island Ikoyi Lagos, Trasacco Valley Estates Accra Banana Island Ikoyi Lagos,Ikoyi
282,400000,G9358,3 bedroom Flat / Apartment for sale Accra Victoria Island Lagos,"Osu Badu Crescent, Behind Turkish Airline Airport West Accra Accra VI Lagos",VI
283,27000000,E9234,920.0 square meter Land for sale Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Opposite Abraham Adesanya Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki
284,16000000,"830,E9304",830.0 square meter Land for sale Abijo GRA Abijo Ajah Lagos,Abijo GRA Abijo GRA Abijo Ajah Lagos,Ajah
285,85000000,G1079,5 bedroom Duplex for sale Lekki County Estate Ikota Lekki Lagos,Megamound Lekki County Estate Ikota Lekki Lagos,Lekki
286,70000000,E8909,5 bedroom Duplex for sale Lekki County Estate (Magamound Estate Ikota Lekki Lagos,MegaMound Estate Lekki County Estate (Magamound Estate Ikota Lekki Lagos,Lekki
287,79000000,F3950,5 bedroom Duplex for sale Ikate Elegushi Ikate Lekki Lagos,Sulaimon Galadima Street. Ikate Elegushi Ikate Lekki Lagos,Lekki
288,25000000,H5148,Land for sale Ogundele Shogunle Oshodi Lagos,Edun street Ogundele Shogunle Oshodi Lagos,Oshodi
289,1500000,H5144,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Eleko Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
290,3500000,H5143,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Free trade zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
291,1200000,G9508,2400.0 square foot Land for sale Iki Sagamu not far from Odonguyan and Ogijo Ikorodu Ikorodu Lagos,Iki Sagamu not far from Odonguyan and Ogijo Ikorodu Ikorodu Lagos,Ikorodu
292,8500000,H5139,600.0 square meter Land for sale Monastery road Sangotedo Lagos,Monastery road Monastery Road Sangotedo Lagos,Sangotedo
293,5000000,H5136,600.0 square meter Land for sale Eleko Ibeju-Lekki Lagos,Eluju Eleko Ibeju-Lekki Lagos,Ibeju-Lekki
294,5000000,H5134,600.0 square meter Land for sale Eleko Ibeju-Lekki Lagos,Eluju Eleko Ibeju-Lekki Lagos,Ibeju-Lekki
295,5000000,H5131,Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Awoyawa Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
296,155000000,H5130,2 bedroom House for sale Off Obafemi Awolowo Way Ikeja Lagos,Off Obafemi Awolowo Way Ikeja Lagos,Ikeja
297,90000000,H5119,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase one Right Hand side Lekki Phase 1 Lekki Lagos,Lekki
298,40000000,F8583,3 bedroom Flat / Apartment for sale Elegushi Ikate Lekki Lagos,Grace Court Elegushi Ikate Lekki Lagos,Lekki
299,65000000,F6472,5 bedroom Duplex for sale Oral Estate Ikota Lekki Lagos,Around Second Toll-Gate. Oral Estate Ikota Lekki Lagos,Lekki
300,48000000,E6280,4 bedroom Duplex for sale Ikota Villa Estate Ikota Lekki Lagos,Road 6 Ikota Villa Estate Ikota Lekki Lagos,Lekki
301,48000000,E6285,4 bedroom Duplex for sale Agungi Agungi Lekki Lagos,Agungi Agungi Agungi Lekki Lagos,Lekki
302,160000000,H5117,4 bedroom Duplex for sale Osborne Foreshore Estate Ikoyi Lagos,Osborne phase 2 Osborne Foreshore Estate Ikoyi Lagos,Ikoyi
303,120000000,"1065,H4037",1065.0 square meter Land for sale Ikate Ikate Lekki Lagos,Elegusghi Ikate Ikate Lekki Lagos,Lekki
304,110000000,H4347,5 bedroom Duplex for sale Ikate Elegushi Ikate Lekki Lagos,Ikate Elegushi Ikate Elegushi Ikate Lekki Lagos,Lekki
305,73000000,H4477,800.0 square meter Land for sale Ikate Elegushi Ikate Lekki Lagos,Behind Conoil Filling Stattion Ikate Elegushi Ikate Lekki Lagos,Lekki
306,73000000,H4475,800.0 square meter Land for sale Ikate Elegushi Ikate Lekki Lagos,Behind Conoil Filling Stattion Ikate Elegushi Ikate Lekki Lagos,Lekki
307,110000000,H5115,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Emmanuel Keshi Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
308,75000000,H5113,4 bedroom Duplex for sale Opebi Ikeja Lagos,Awuse Estate Opebi Ikeja Lagos,Ikeja
309,150000000,"1700,H5112",1700.0 square meter Land for sale Alasia Oshodi Expressway Oshodi Lagos,Agege Motor road Alasia Oshodi Expressway Oshodi Lagos,Agege
310,75000000,H5106,4 bedroom Duplex for sale \ Lekki Phase 1 Lekki Lagos,LEKKI \ Lekki Phase 1 Lekki Lagos,Lekki
311,68000000,H5104,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,LEKKI Lekki Phase 1 Lekki Lagos,Lekki
312,150000000,F2371,5 bedroom Duplex for sale LSDPC Maryland Estate Maryland Lagos,LSDPC Lsdpc Maryland Estate Maryland Lagos,Maryland
313,130000000,E6147,5 bedroom Duplex for sale Ikeja GRA Ikeja Lagos,Ikeja GRA Ikeja Gra Ikeja Lagos,Ikeja
314,5000000,E1567,2 bedroom Flat / Apartment for sale Bode Thomas Surulere Lagos,Iponri Alaka Bode Thomas Surulere Lagos,Surulere
315,190000000,D4869,4 bedroom Duplex for sale Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos,Maryland
316,180000000,E2432,3 bedroom Duplex for sale Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos,Maryland
317,160000,"000,H4390",1000.0 square meter Land for sale Ikeja GRA Ikeja Lagos,Adekunle Fajuyi Ikeja Gra Ikeja Lagos,Ikeja
318,75000000,E1494,1050.0 square meter Land for sale Mende Maryland Lagos,Along Maryland Shopping Mall Shoprite Mende Maryland Lagos,Maryland
319,120000000,F5382,4 bedroom Duplex for sale LSDPC Maryland Estate Maryland Lagos,LSDPC Lsdpc Maryland Estate Maryland Lagos,Maryland
320,350000000,E1485,5 bedroom Duplex for sale Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos,Maryland
321,55000000,H2899,2 bedroom Flat / Apartment for sale Oniru Victoria Island Extension Victoria Island Lagos,"Oniru Chieftaincy Estate, VI Annex. Oniru VI Extension VI Lagos",VI
322,750000,H5084,300.0 square meter Land for sale Phase 2 Eleranigbe Ibeju-Lekki Lagos,Eleranigbe Phase 2 Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
323,20000000,H2193,400.0 square meter Land for sale Oworoshoki Oworonshoki Gbagada Lagos,"Mainland bridge, Oworoshoki shore Oworoshoki Oworonshoki Gbagada Lagos",Gbagada
324,5000000,H5082,600.0 square meter Land for sale LaCampaigne Tropicana Free Trade Zone Ibeju-Lekki Lagos,"Oshoroko, 7mins from LFTZ LaCampaigne Tropicana Free Trade Zone Ibeju-Lekki Lagos",Ibeju-Lekki
325,90000000,H5079,5 bedroom Duplex for sale Osaka Osapa london Lekki Lagos,Eletu road Osaka Osapa London Lekki Lagos,Lekki
326,1200000000,"6000,H4406",Land for sale Ikeja GRA Ikeja Lagos,ikeja GRA Ikeja Gra Ikeja Lagos,Ikeja
327,20000000,D5291,3 bedroom Duplex for sale Berger Ojodu Lagos,Opic Estate Berger Ojodu Lagos,Ojo
328,50000000,G9389,4 bedroom Flat / Apartment for sale Victoria Island Lagos,"ihuntayi street off palaca street, Oba Oniru VI Lagos",VI
329,3000000,H5042,Land for sale Isheri Olofin Egbeda Alimosho Lagos,Isheri Olofin Egbeda Alimosho Lagos,Alimosho
330,650000000,"2103,H5041",Land for sale Banana Island Road Banana Island Ikoyi Lagos,Banana Island Road Banana Island Road Banana Island Ikoyi Lagos,Ikoyi
331,55000000,"930,H5039",930.0 square meter Land for sale Ekololu Surulere Lagos,Ahmed jimoh Ekololu Surulere Lagos,Surulere
332,5000000,F7217,"600.0 square meter Land for sale Origanrigan, Free Trade Zone Ibeju-Lekki Lagos","2 minutes from Dangote Refinery, Origanrigan, Free Trade Zone Ibeju-Lekki Lagos",Ibeju-Lekki
333,300000,F6101,600.0 square meter Land for sale Before La Campaigne Tropicana Free Trade Zone Ibeju-Lekki Lagos,12 minutes from Dangote Refinery Before La Campaigne Tropicana Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
334,48000000,"300,H5037",300.0 square meter Land for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"Magodo G.R.A Phase II, Shangisha Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
335,4500000,H5035,Land for sale Isheri Olofin Egbeda Alimosho Lagos,Isheri Olofin Egbeda Alimosho Lagos,Alimosho
336,4500000,H5032,600.0 square meter Land for sale Sangotedo Sangotedo Ajah Lagos,Sangotedo Sangotedo Sangotedo Ajah Lagos,Sangotedo
337,85000000,H2699,4 bedroom Duplex for sale Ogudu GRA Ogudu Lagos,Ogudu Gra Ogudu Gra Ogudu Lagos,Ogudu
338,1500000,H5029,600.0 square meter Land for sale Eleran Igbe Eleranigbe Ibeju-Lekki Lagos,Eleran Igbe Eleran Igbe Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
339,35000000,H5022,555.0 square meter Land for sale lagos road Ikorodu Ikorodu Lagos,Ogolonto lagos road Ikorodu Ikorodu Lagos,Ikorodu
340,45000000,H5021,4 bedroom Duplex for sale Lekki Ikota Lekki Lagos,Ikota Villa estate Lekki Ikota Lekki Lagos,Lekki
341,57000000,H0030,5 bedroom House for sale Thomas estate Ajah Lagos,Thomas Estate Thomas Estate Ajah Lagos,Ajah
342,110000000,H0032,5 bedroom House for sale Ikota Lekki Lagos,"Lekki county estate, Ikota, Lekki . Ikota Lekki Lagos",Lekki
343,8000000,H0107,648.0 square meter Land for sale Abijo Ajah Lagos,"Abijo Area, Lekki-Epe Express Abijo Ajah Lagos",Lekki
344,2500000,H5012,600.0 square meter Land for sale Simawa Ikorodu Ikorodu Lagos,Simawa Simawa Ikorodu Ikorodu Lagos,Ikorodu
345,50000000,H0902,1000.0 square meter Land for sale Opebi Ikeja Lagos,Opebi Ikeja Lagos Opebi Ikeja Lagos,Ikeja
